"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","Comp","ASV"
"125",0.999828633424048,0.0091033641216319,0.00302395214374227,3.01041937468167,0.00260887200387235,0.0466661979692666,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Unclassified","1_DIM","ASV1025"
"126",1.17583927099687,0.0130574335385228,0.00371024705367756,3.51928951081044,0.000432704241306104,0.013174463176788,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Unclassified","Unclassified","1_DIM","ASV1041"
"127",14.6988760425208,0.0176230139501985,0.00333805355572555,5.27942816255026,1.29587672083178e-07,3.09066597918379e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Janthinobacterium","Unclassified","1_DIM","ASV1099"
"128",1.34784295853556,0.0135553341115936,0.00436504755793148,3.10542644305511,0.00190004872457884,0.0401504062451773,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae NK3A20 group","Unclassified","1_DIM","ASV1138"
"129",4.25862735119825,0.0205249541766855,0.006539208417645,3.13875210358829,0.00169668916757312,0.038098790669899,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Unclassified","Unclassified","1_DIM","ASV1220"
"130",5.48008511318615,-0.0194810157061927,0.00611995382460662,-3.18319651822616,0.00145658717474848,0.0352841097508675,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Bergeyella","Unclassified","1_DIM","ASV1311"
"131",1.91480411311306,-0.00768446674395012,0.00243268821992389,-3.15883748727593,0.00158399791391159,0.0365596937872176,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Unclassified","Unclassified","1_DIM","ASV1314"
"132",3.49187295500725,0.0125443313813535,0.00414275647315913,3.0280156370832,0.00246165349083946,0.044938890521073,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Unclassified","Unclassified","1_DIM","ASV1329"
"133",5.4440949003682,0.0174638760105407,0.00383093690761442,4.55864359860097,5.14850563296491e-06,0.000460469472548299,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Garicola","Unclassified","1_DIM","ASV1479"
"134",2.77464676309145,-0.0167400817321569,0.00558858265164493,-2.9954073824478,0.00274078521209377,0.0466912337917402,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae UCG-004","Unclassified","1_DIM","ASV1516"
"135",1.96099520618314,-0.0143713166138251,0.0043345903820947,-3.31549589395807,0.00091480684975568,0.0242423815185255,"Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Succiniclasticum","Unclassified","1_DIM","ASV1550"
"136",2.64726729637836,-0.0118228129825006,0.00290915217427683,-4.0640063751356,4.82375073446144e-05,0.00287616137542263,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Acetitomaculum","Unclassified","1_DIM","ASV1607"
"137",1.19536716037729,-0.0115041838595329,0.00307844557515851,-3.73701063691553,0.00018622104871738,0.00634481715987073,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Moryella","Unclassified","1_DIM","ASV1722"
"138",2.68645283149238,-0.0167827124143051,0.00398242334332627,-4.21419597251746,2.50669563852851e-05,0.00163049157215195,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Ruminococcus] gauvreauii group","Unclassified","1_DIM","ASV1821"
"139",1.25978828117926,0.0126696383013479,0.00408733518306152,3.09973068855538,0.00193696674464629,0.0401504062451773,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Unclassified","Unclassified","1_DIM","ASV2023"
